program-name,optimization-name,execution-time,normalized-execution-time
constant-fold-readnum.lisp,No optimizations (0),740709.3000438181,1.0
constant-fold-readnum.lisp,Peephole (3),742230.4000101576,1.0020535721183055
constant-folding-1.lisp,CP and Inlining and Peephole (7),698080.1000281645,0.9511795658015316
constant-folding-1.lisp,Constant Propagation (1),697347.6999519335,0.9501816230346855
constant-folding-1.lisp,Constant Propagation and Peephole (5),731065.300078626,0.9961240474743495
constant-folding-1.lisp,Constant Propagation and inlining (4),703312.8999864857,0.9583095962838237
constant-folding-1.lisp,Inlining (2),693039.699945075,0.9443116926702024
constant-folding-1.lisp,Inlining and Peephole (6),693173.8999810477,0.9444945489526576
constant-folding-1.lisp,No optimizations (0),733909.9000091664,1.0
constant-folding-1.lisp,Peephole (3),702341.09998637,0.9569854555410655
constant-folding-associative.lisp,CP and Inlining and Peephole (7),716575.6000176771,0.9688907338680073
constant-folding-associative.lisp,Constant Propagation (1),692141.6999830399,0.9358533553482348
constant-folding-associative.lisp,Constant Propagation and Peephole (5),729127.9999662947,0.9858629891300075
constant-folding-associative.lisp,Constant Propagation and inlining (4),695932.8000448295,0.9409793486432112
constant-folding-associative.lisp,Inlining (2),692877.3000254296,0.936847969265994
constant-folding-associative.lisp,Inlining and Peephole (6),717798.9000410889,0.9705447729636659
constant-folding-associative.lisp,No optimizations (0),739583.4999442741,1.0
constant-folding-associative.lisp,Peephole (3),737076.0999947379,0.9966097135080418
constant-folding-conditional.lisp,CP and Inlining and Peephole (7),747682.8999642748,1.023616272397182
constant-folding-conditional.lisp,Constant Propagation (1),679748.8999836787,0.9306111390278209
constant-folding-conditional.lisp,Constant Propagation and Peephole (5),682924.800003093,0.9349591091894152
constant-folding-conditional.lisp,Constant Propagation and inlining (4),679994.1000281251,0.9309468304760269
constant-folding-conditional.lisp,Inlining (2),676755.2000383148,0.9265126101208532
constant-folding-conditional.lisp,Inlining and Peephole (6),693739.3000043812,0.9497647148541789
constant-folding-conditional.lisp,No optimizations (0),730432.7999918314,1.0
constant-folding-conditional.lisp,Peephole (3),681627.0999479457,0.9331824911964092
constant-folding-if.lisp,CP and Inlining and Peephole (7),697432.6000090514,0.9680075549612246
constant-folding-if.lisp,Constant Propagation (1),686908.1999866467,0.9534001237442301
constant-folding-if.lisp,Constant Propagation and Peephole (5),689766.1999573756,0.9573669092998648
constant-folding-if.lisp,Constant Propagation and inlining (4),684838.6999990907,0.9505277434985687
constant-folding-if.lisp,Inlining (2),706984.4000398007,0.9812650576835295
constant-folding-if.lisp,Inlining and Peephole (6),728692.2000275808,1.0113945847367325
constant-folding-if.lisp,No optimizations (0),720482.5999906461,1.0
constant-folding-if.lisp,Peephole (3),700930.4000348493,0.9728623564870954
constant-folding-let.lisp,CP and Inlining and Peephole (7),693973.4000297904,0.875091090473806
constant-folding-let.lisp,Constant Propagation (1),687206.4999697614,0.8665581208349065
constant-folding-let.lisp,Constant Propagation and Peephole (5),688832.8000059118,0.8686088632293721
constant-folding-let.lisp,Constant Propagation and inlining (4),682487.999984005,0.8606081560412142
constant-folding-let.lisp,Inlining (2),692292.300027475,0.8729712460616735
constant-folding-let.lisp,Inlining and Peephole (6),700896.3000771473,0.8838207739911031
constant-folding-let.lisp,No optimizations (0),793029.9000690866,1.0
constant-folding-let.lisp,Peephole (3),685186.8000012473,0.8640113064356788
constant-folding-mf.lisp,CP and Inlining and Peephole (7),723768.7000269943,0.6645808625462861
constant-folding-mf.lisp,Constant Propagation (1),1070716.899994295,0.9831565815357235
constant-folding-mf.lisp,Constant Propagation and Peephole (5),719051.4999820152,0.6602494223022155
constant-folding-mf.lisp,Constant Propagation and inlining (4),722050.3999633365,0.6630030803924344
constant-folding-mf.lisp,Inlining (2),1111698.200020328,1.0207865422103881
constant-folding-mf.lisp,Inlining and Peephole (6),714361.5000131831,0.6559429577859796
constant-folding-mf.lisp,No optimizations (0),1089060.4000451276,1.0
constant-folding-mf.lisp,Peephole (3),968539.8999863536,0.8893353389272257
constant-folding-recursive.lisp,CP and Inlining and Peephole (7),700331.6000009363,0.9547957405115629
constant-folding-recursive.lisp,Constant Propagation (1),682680.2999967185,0.9307308745844846
constant-folding-recursive.lisp,Constant Propagation and Peephole (5),708323.1999786221,0.9656910729777212
constant-folding-recursive.lisp,Constant Propagation and inlining (4),764668.299962068,1.0425090567197375
constant-folding-recursive.lisp,Inlining (2),689606.299965817,0.9401734233274937
constant-folding-recursive.lisp,Inlining and Peephole (6),693354.9999303068,0.9452842062174074
constant-folding-recursive.lisp,No optimizations (0),733488.399964699,1.0
constant-folding-recursive.lisp,Peephole (3),699748.1999860611,0.9540003632228379
constant-folding-recursive2.lisp,CP and Inlining and Peephole (7),689864.9999129702,0.9736646961079917
constant-folding-recursive2.lisp,Constant Propagation (1),680848.8999922702,0.9609395133686511
constant-folding-recursive2.lisp,Constant Propagation and Peephole (5),690695.2999997884,0.9748365686943851
constant-folding-recursive2.lisp,Constant Propagation and inlining (4),690286.3000505022,0.9742593125480663
constant-folding-recursive2.lisp,Inlining (2),718150.4999607569,1.0135864095037506
constant-folding-recursive2.lisp,Inlining and Peephole (6),694242.6000023261,0.9798431725653024
constant-folding-recursive2.lisp,No optimizations (0),708524.2000357539,1.0
constant-folding-recursive2.lisp,Peephole (3),720001.2999419414,1.0161985997170009
constant-folding-with-inlining-mf.lisp,CP and Inlining and Peephole (7),702359.4000202138,0.957380214313504
constant-folding-with-inlining-mf.lisp,Constant Propagation (1),681764.5999944943,0.9293076149266379
constant-folding-with-inlining-mf.lisp,Constant Propagation and Peephole (5),761966.2000251992,1.038629744058066
constant-folding-with-inlining-mf.lisp,Constant Propagation and inlining (4),697477.2999456036,0.9507254646004714
constant-folding-with-inlining-mf.lisp,Inlining (2),696379.9000004656,0.9492296079284689
constant-folding-with-inlining-mf.lisp,Inlining and Peephole (6),688627.1000439592,0.9386618312550505
constant-folding-with-inlining-mf.lisp,No optimizations (0),733626.3999604853,1.0
constant-folding-with-inlining-mf.lisp,Peephole (3),715604.8000069859,0.9754349080751864
constant-folding.lisp,CP and Inlining and Peephole (7),699791.2999395339,0.9754368890302929
constant-folding.lisp,Constant Propagation (1),683880.5999905162,0.953259014481259
constant-folding.lisp,Constant Propagation and Peephole (5),686304.0999633085,0.9566371234606502
constant-folding.lisp,Constant Propagation and inlining (4),694754.2000489193,0.9684156913568429
constant-folding.lisp,Inlining (2),736195.1999882876,1.0261801706561067
constant-folding.lisp,Inlining and Peephole (6),741589.1999698943,1.0336988502423525
constant-folding.lisp,No optimizations (0),717413.1999818201,1.0
constant-folding.lisp,Peephole (3),691708.2000654773,0.9641698815731378
constant-folding2.lisp,CP and Inlining and Peephole (7),697278.9000428747,1.0199575738682845
constant-folding2.lisp,Constant Propagation (1),671630.4999827116,0.9824399035395843
constant-folding2.lisp,Constant Propagation and Peephole (5),689607.6000884932,1.0087362383461487
constant-folding2.lisp,Constant Propagation and inlining (4),656999.1000105802,0.9610375533222552
constant-folding2.lisp,Inlining (2),654315.8000567928,0.9571125068155308
constant-folding2.lisp,Inlining and Peephole (6),670426.6000269854,0.9806788766707846
constant-folding2.lisp,No optimizations (0),683635.2000391344,1.0
constant-folding2.lisp,Peephole (3),666475.0999334501,0.9748987470149256
constant-prop-all.lisp,CP and Inlining and Peephole (7),688959.0999890061,0.9230098444687158
constant-prop-all.lisp,Constant Propagation (1),690302.5000610796,0.9248096196536341
constant-prop-all.lisp,Constant Propagation and Peephole (5),699749.5000177878,0.9374659209651
constant-prop-all.lisp,Constant Propagation and inlining (4),699698.9000072062,0.9373981312981985
constant-prop-all.lisp,Inlining (2),695572.3999453767,0.9318697912554728
constant-prop-all.lisp,Inlining and Peephole (6),698955.4000028875,0.9364020521066184
constant-prop-all.lisp,No optimizations (0),746426.6000170028,1.0
constant-prop-all.lisp,Peephole (3),769247.800053563,1.030573937257917
constant-prop-conditional.lisp,CP and Inlining and Peephole (7),704560.8999760589,0.941805841163983
constant-prop-conditional.lisp,Constant Propagation (1),698269.5000260719,0.933395954634376
constant-prop-conditional.lisp,Constant Propagation and Peephole (5),695767.7000173135,0.9300517300801141
constant-prop-conditional.lisp,Constant Propagation and inlining (4),726271.9999744149,0.9708276628365197
constant-prop-conditional.lisp,Inlining (2),719218.5000349127,0.961399056389726
constant-prop-conditional.lisp,Inlining and Peephole (6),689799.7000123723,0.9220741411095776
constant-prop-conditional.lisp,No optimizations (0),748095.699964324,1.0
constant-prop-conditional.lisp,Peephole (3),710539.0000106127,0.9497969311205741
constant-prop-db-1.lisp,CP and Inlining and Peephole (7),708715.2000167407,0.9660771999644772
constant-prop-db-1.lisp,Constant Propagation (1),687270.9000163013,0.936845642211612
constant-prop-db-1.lisp,Constant Propagation and Peephole (5),687233.8999528438,0.936795205988849
constant-prop-db-1.lisp,Constant Propagation and inlining (4),695229.500070127,0.9476943188809643
constant-prop-db-1.lisp,Inlining (2),712614.5000256656,0.9713924871692029
constant-prop-db-1.lisp,Inlining and Peephole (6),696946.9999603461,0.9500355096510269
constant-prop-db-1.lisp,No optimizations (0),733601.0000472015,1.0
constant-prop-db-1.lisp,Peephole (3),719421.9000666635,0.9806719184139256
constant-prop-db-2.lisp,CP and Inlining and Peephole (7),698232.4000091467,0.9730371677737023
constant-prop-db-2.lisp,Constant Propagation (1),687084.8999824375,0.9575023231380133
constant-prop-db-2.lisp,Constant Propagation and Peephole (5),699393.8999585225,0.9746558016570558
constant-prop-db-2.lisp,Constant Propagation and inlining (4),688941.0000439966,0.960088932334293
constant-prop-db-2.lisp,Inlining (2),746100.3000571509,1.0397445361074757
constant-prop-db-2.lisp,Inlining and Peephole (6),687509.9999888334,0.958094730631906
constant-prop-db-2.lisp,No optimizations (0),717580.399941653,1.0
constant-prop-db-2.lisp,Peephole (3),691933.6000464682,0.9642593361004981
constant-prop-db-3.lisp,CP and Inlining and Peephole (7),705919.6999762207,0.9302241950350895
constant-prop-db-3.lisp,Constant Propagation (1),688877.1999911114,0.9077664766422355
constant-prop-db-3.lisp,Constant Propagation and Peephole (5),704194.7999823606,0.9279512117080075
constant-prop-db-3.lisp,Constant Propagation and inlining (4),707803.8999679848,0.9327070955982595
constant-prop-db-3.lisp,Inlining (2),688076.4999550593,0.9067113558593388
constant-prop-db-3.lisp,Inlining and Peephole (6),694184.9000213551,0.9147606871569549
constant-prop-db-3.lisp,No optimizations (0),758870.499976183,1.0
constant-prop-db-3.lisp,Peephole (3),713205.2999622829,0.939824779042889
constant-prop-let-if-1.lisp,CP and Inlining and Peephole (7),710410.6999577198,0.9579092596505079
constant-prop-let-if-1.lisp,Constant Propagation (1),702741.7999779573,0.9475686069796159
constant-prop-let-if-1.lisp,Constant Propagation and Peephole (5),692241.5000190085,0.9334101285665184
constant-prop-let-if-1.lisp,Constant Propagation and inlining (4),692184.0999893902,0.9333327310556435
constant-prop-let-if-1.lisp,Inlining (2),697589.1999900341,0.9406209030106294
constant-prop-let-if-1.lisp,Inlining and Peephole (6),699588.6000368046,0.9433168700317639
constant-prop-let-if-1.lisp,No optimizations (0),741626.2999868195,1.0
constant-prop-let-if-1.lisp,Peephole (3),703019.2999991414,0.9479427846769131
constant-prop-readnum-tji6.lisp,CP and Inlining and Peephole (7),4961263.699988195,0.9920696833010815
constant-prop-readnum-tji6.lisp,Constant Propagation (1),6442679.400061024,1.2882981632369492
constant-prop-readnum-tji6.lisp,Constant Propagation and Peephole (5),4932770.100003837,0.9863720146380235
constant-prop-readnum-tji6.lisp,Constant Propagation and inlining (4),4927209.099969332,0.9852600198164054
constant-prop-readnum-tji6.lisp,Inlining (2),4925486.200045271,0.9849155034017616
constant-prop-readnum-tji6.lisp,Inlining and Peephole (6),5184783.19991118,1.0367653360438978
constant-prop-readnum-tji6.lisp,No optimizations (0),5000922.599992918,1.0
constant-prop-readnum-tji6.lisp,Peephole (3),5407545.399975789,1.0813095567572766
constant-prop-tji6.lisp,CP and Inlining and Peephole (7),4869582.3000343805,0.9866853125048349
constant-prop-tji6.lisp,Constant Propagation (1),4913937.599940254,0.9956726794394822
constant-prop-tji6.lisp,Constant Propagation and Peephole (5),4937763.799989625,1.000500395697887
constant-prop-tji6.lisp,Constant Propagation and inlining (4),4876428.100033081,0.98807242332767
constant-prop-tji6.lisp,Inlining (2),4966750.80003115,1.006373804428313
constant-prop-tji6.lisp,Inlining and Peephole (6),6555106.900032115,1.3282099575799597
constant-prop-tji6.lisp,No optimizations (0),4935294.200004136,1.0
constant-prop-tji6.lisp,Peephole (3),4745108.699989942,0.9614642020704591
constant-prop.lisp,CP and Inlining and Peephole (7),692539.8000021232,0.9288978607428118
constant-prop.lisp,Constant Propagation (1),704974.6000120649,0.9455765543398643
constant-prop.lisp,Constant Propagation and Peephole (5),703132.2000329965,0.9431053586061549
constant-prop.lisp,Constant Propagation and inlining (4),705660.8999846503,0.9464970827721082
constant-prop.lisp,Inlining (2),697325.7000026933,0.9353171485183951
constant-prop.lisp,Inlining and Peephole (6),699883.4000114584,0.9387477702192079
constant-prop.lisp,No optimizations (0),745549.9999196036,1.0
constant-prop.lisp,Peephole (3),713421.999989805,0.9569069815126242
constant-propagation1-ylu168.lisp,CP and Inlining and Peephole (7),4453487.49999539,0.9866273349731435
constant-propagation1-ylu168.lisp,Constant Propagation (1),4510643.400044501,0.9992896750703154
constant-propagation1-ylu168.lisp,Constant Propagation and Peephole (5),4532532.999928663,1.0041391054543372
constant-propagation1-ylu168.lisp,Constant Propagation and inlining (4),4367905.19997885,0.9676673992853755
constant-propagation1-ylu168.lisp,Inlining (2),4528266.499983147,1.0031939034141582
constant-propagation1-ylu168.lisp,Inlining and Peephole (6),4617900.499943062,1.0230514542669507
constant-propagation1-ylu168.lisp,No optimizations (0),4513849.700015271,1.0
constant-propagation1-ylu168.lisp,Peephole (3),4441415.600012988,0.9839529216043595
constant-propagation2-ylu168.lisp,CP and Inlining and Peephole (7),4607741.60001165,0.9703513860880858
constant-propagation2-ylu168.lisp,Constant Propagation (1),4577285.800041864,0.9639376523589572
constant-propagation2-ylu168.lisp,Constant Propagation and Peephole (5),10479656.100051217,2.206926886348282
constant-propagation2-ylu168.lisp,Constant Propagation and inlining (4),6883475.299946439,1.4496016439787427
constant-propagation2-ylu168.lisp,Inlining (2),4745084.699970903,0.9992746806180479
constant-propagation2-ylu168.lisp,Inlining and Peephole (6),4759439.80000011,1.0022977431983668
constant-propagation2-ylu168.lisp,No optimizations (0),4748528.900017845,1.0
constant-propagation2-ylu168.lisp,Peephole (3),5211725.79992708,1.097545347130033
constant_folding_and_inlining.lisp,CP and Inlining and Peephole (7),715090.500034421,0.9640413593406342
constant_folding_and_inlining.lisp,Constant Propagation (1),714582.7999920584,0.9633569091361455
constant_folding_and_inlining.lisp,Constant Propagation and Peephole (5),692738.1999958016,0.9339073529280428
constant_folding_and_inlining.lisp,Constant Propagation and inlining (4),690309.600031469,0.9306332627103753
constant_folding_and_inlining.lisp,Inlining (2),732597.4000195856,0.9876430931893236
constant_folding_and_inlining.lisp,Inlining and Peephole (6),737375.4000582267,0.9940845011676975
constant_folding_and_inlining.lisp,No optimizations (0),741763.2999931811,1.0
constant_folding_and_inlining.lisp,Peephole (3),688079.7000121675,0.9276270476289307
constant_nest_expr_2.lisp,CP and Inlining and Peephole (7),850284.3000314897,1.1337160279389031
constant_nest_expr_2.lisp,Constant Propagation (1),760260.9999594279,1.0136845770749154
constant_nest_expr_2.lisp,Constant Propagation and Peephole (5),731898.8999941212,0.9758683227756385
constant_nest_expr_2.lisp,Constant Propagation and inlining (4),714798.5999836237,0.9530678498000151
constant_nest_expr_2.lisp,Inlining (2),713039.9999368819,0.9507230422342969
constant_nest_expr_2.lisp,Inlining and Peephole (6),710242.8000507643,0.946993430451364
constant_nest_expr_2.lisp,No optimizations (0),749997.5999962771,1.0
constant_nest_expr_2.lisp,Peephole (3),710587.4000444601,0.9474528985799252
constant_prop1.lisp,CP and Inlining and Peephole (7),715769.0999520128,0.9845920781811714
constant_prop1.lisp,Constant Propagation (1),714456.6000533814,0.9827866398032188
constant_prop1.lisp,Constant Propagation and Peephole (5),696532.10002798,0.9581301958025604
constant_prop1.lisp,Constant Propagation and inlining (4),737639.6000836394,1.0146765302438596
constant_prop1.lisp,Inlining (2),701139.4999608456,0.964468007081667
constant_prop1.lisp,Inlining and Peephole (6),704150.7000394631,0.968610130209676
constant_prop1.lisp,No optimizations (0),726970.1999575773,1.0
constant_prop1.lisp,Peephole (3),697001.0999793885,0.9587753390992676
constant_prop2.lisp,CP and Inlining and Peephole (7),676502.7999790618,0.9265483702685392
constant_prop2.lisp,Constant Propagation (1),682801.6000326897,0.935175301191097
constant_prop2.lisp,Constant Propagation and Peephole (5),682137.3000093445,0.934265465926529
constant_prop2.lisp,Constant Propagation and inlining (4),682873.6999523244,0.9352740503212352
constant_prop2.lisp,Inlining (2),678504.6000004513,0.9292900655689568
constant_prop2.lisp,Inlining and Peephole (6),674043.9999703085,0.9231807609386189
constant_prop2.lisp,No optimizations (0),730132.1999875654,1.0
constant_prop2.lisp,Peephole (3),695404.1999961191,0.9524360109141362
constant_propagation_test.lisp,CP and Inlining and Peephole (7),2909439.0999489403,0.9523918810041079
constant_propagation_test.lisp,Constant Propagation (1),4809432.700039906,1.5743462909514268
constant_propagation_test.lisp,Constant Propagation and Peephole (5),2637374.599999021,0.8633327833703773
constant_propagation_test.lisp,Constant Propagation and inlining (4),3966661.8000410376,1.298469004941373
constant_propagation_test.lisp,Inlining (2),4340113.10007918,1.4207166182744713
constant_propagation_test.lisp,Inlining and Peephole (6),2823246.7999259825,0.9241772169651267
constant_propagation_test.lisp,No optimizations (0),3054876.000078366,1.0
constant_propagation_test.lisp,Peephole (3),3374874.200017075,1.1047499800091722
constantpropcjeong22-1.lisp,CP and Inlining and Peephole (7),708774.6999786759,0.946834190601921
constantpropcjeong22-1.lisp,Constant Propagation (1),693376.4000677911,0.9262639913083981
constantpropcjeong22-1.lisp,Constant Propagation and Peephole (5),699312.6999986998,0.9341941442052514
constantpropcjeong22-1.lisp,Constant Propagation and inlining (4),729541.5000044159,0.9745760333826452
constantpropcjeong22-1.lisp,Inlining (2),797216.9999447942,1.0649820216488126
constantpropcjeong22-1.lisp,Inlining and Peephole (6),696326.7999708478,0.9302053558975216
constantpropcjeong22-1.lisp,No optimizations (0),748573.2000532153,1.0
constantpropcjeong22-1.lisp,Peephole (3),1093226.1999187176,1.4604132232372216
constantpropinliningcjeong22-1.lisp,CP and Inlining and Peephole (7),715775.0999795098,0.977339490410535
constantpropinliningcjeong22-1.lisp,Constant Propagation (1),693747.0000593748,0.9472617020783154
constantpropinliningcjeong22-1.lisp,Constant Propagation and Peephole (5),700564.9999882735,0.9565711912968138
constantpropinliningcjeong22-1.lisp,Constant Propagation and inlining (4),691360.6000125583,0.9440032442111191
constantpropinliningcjeong22-1.lisp,Inlining (2),697633.2000704133,0.9525680290775788
constantpropinliningcjeong22-1.lisp,Inlining and Peephole (6),689305.8000059682,0.9411975623825758
constantpropinliningcjeong22-1.lisp,No optimizations (0),732371.0000491701,1.0
constantpropinliningcjeong22-1.lisp,Peephole (3),687962.8000206139,0.9393637923599177
constantpropinliningcjeong22-2.lisp,CP and Inlining and Peephole (7),688069.700026972,0.9142461529579535
constantpropinliningcjeong22-2.lisp,Constant Propagation (1),674370.9000147646,0.8960443992536267
constantpropinliningcjeong22-2.lisp,Constant Propagation and Peephole (5),682669.0000707458,0.9070701805847093
constantpropinliningcjeong22-2.lisp,Constant Propagation and inlining (4),672308.699995483,0.8933043302836021
constantpropinliningcjeong22-2.lisp,Inlining (2),696417.6999645133,0.9253382368376698
constantpropinliningcjeong22-2.lisp,Inlining and Peephole (6),673990.1999935682,0.8955385587409633
constantpropinliningcjeong22-2.lisp,No optimizations (0),752608.7999394804,1.0
constantpropinliningcjeong22-2.lisp,Peephole (3),685774.3999717059,0.911196361279394
cp-1.lisp,CP and Inlining and Peephole (7),654852.4000209,0.9175407337041478
cp-1.lisp,Constant Propagation (1),659875.8000109228,0.9245792268247165
cp-1.lisp,Constant Propagation and Peephole (5),721226.8999865046,1.0105407859231563
cp-1.lisp,Constant Propagation and inlining (4),686194.9000267487,0.961456004459162
cp-1.lisp,Inlining (2),661884.5999582845,0.9273938393656621
cp-1.lisp,Inlining and Peephole (6),682227.8000072401,0.9558975368373569
cp-1.lisp,No optimizations (0),713703.8999644574,1.0
cp-1.lisp,Peephole (3),770736.8999945174,1.0799112909890227
cp1.lisp,CP and Inlining and Peephole (7),741906.7999762774,0.9952744015243877
cp1.lisp,Constant Propagation (1),719336.6999672435,0.9649964167700289
cp1.lisp,Constant Propagation and Peephole (5),703410.4000013031,0.9436311473485787
cp1.lisp,Constant Propagation and inlining (4),707545.8000144863,0.9491788223035952
cp1.lisp,Inlining (2),717475.9999543312,0.9625002715779012
cp1.lisp,Inlining and Peephole (6),699196.8999500386,0.937978700515662
cp1.lisp,No optimizations (0),745429.4000126538,1.0
cp1.lisp,Peephole (3),695062.3999728123,0.9324322329666813
cp_inline.lisp,CP and Inlining and Peephole (7),697268.3000640245,0.8278037651765352
cp_inline.lisp,Constant Propagation (1),716150.1000155113,0.8502204232860686
cp_inline.lisp,Constant Propagation and Peephole (5),693867.9000086267,0.8237667768770437
cp_inline.lisp,Constant Propagation and inlining (4),740716.6999655601,0.8793861317147593
cp_inline.lisp,Inlining (2),712313.600070047,0.8456656929194891
cp_inline.lisp,Inlining and Peephole (6),696779.9999983981,0.8272240505490032
cp_inline.lisp,No optimizations (0),842311.1000411154,1.0
cp_inline.lisp,Peephole (3),705012.3999761126,0.8369976365522183
cp_let_vexp.lisp,CP and Inlining and Peephole (7),675154.3000063975,0.9702496045922463
cp_let_vexp.lisp,Constant Propagation (1),673402.7999300451,0.9677325618117915
cp_let_vexp.lisp,Constant Propagation and Peephole (5),661666.1999942153,0.9508661485387242
cp_let_vexp.lisp,Constant Propagation and inlining (4),646684.200000891,0.9293358412158113
cp_let_vexp.lisp,Inlining (2),667336.7000075814,0.959015101149641
cp_let_vexp.lisp,Inlining and Peephole (6),696975.4000238026,1.0016082342617227
cp_let_vexp.lisp,No optimizations (0),695856.3000807771,1.0
cp_let_vexp.lisp,Peephole (3),661654.2000301706,0.950848903650601
cp_sum_many_1.lisp,CP and Inlining and Peephole (7),875987.8999626379,1.2746173330933015
cp_sum_many_1.lisp,Constant Propagation (1),648447.5000434031,0.9435317807376029
cp_sum_many_1.lisp,Constant Propagation and Peephole (5),636555.3000250657,0.926227883877119
cp_sum_many_1.lisp,Constant Propagation and inlining (4),645545.4000388272,0.9393090432222099
cp_sum_many_1.lisp,Inlining (2),660454.7999813803,0.9610031551997943
cp_sum_many_1.lisp,Inlining and Peephole (6),658907.7000171528,0.9587520277235854
cp_sum_many_1.lisp,No optimizations (0),687255.5999507313,1.0
cp_sum_many_1.lisp,Peephole (3),651502.1999803139,0.9479765607250338
cse-hierarchy.lisp,CP and Inlining and Peephole (7),773496.5000054217,0.9886195128000501
cse-hierarchy.lisp,Constant Propagation (1),729845.4000192578,0.9328282723727113
cse-hierarchy.lisp,Constant Propagation and Peephole (5),719293.6999672384,0.9193419585179405
cse-hierarchy.lisp,Constant Propagation and inlining (4),721497.399990767,0.922158546367534
cse-hierarchy.lisp,Inlining (2),769624.1999838094,0.9836702578767826
cse-hierarchy.lisp,Inlining and Peephole (6),781398.7999725214,0.9987195816994171
cse-hierarchy.lisp,No optimizations (0),782400.600019173,1.0
cse-hierarchy.lisp,Peephole (3),715184.3000428926,0.9140896620291021
cse-list.lisp,CP and Inlining and Peephole (7),1658342.500013532,1.5197104129827335
cse-list.lisp,Constant Propagation (1),1033805.2999941282,0.9473825095750699
cse-list.lisp,Constant Propagation and Peephole (5),1395871.2999738054,1.279180959142413
cse-list.lisp,Constant Propagation and inlining (4),1035904.299988033,0.9493060399359946
cse-list.lisp,Inlining (2),1000079.4000006862,0.916475986099473
cse-list.lisp,Inlining and Peephole (6),1645241.5000458132,1.5077046143788466
cse-list.lisp,No optimizations (0),1091222.699960781,1.0
cse-list.lisp,Peephole (3),1047977.7000000468,0.960370142627817
cse.lisp,CP and Inlining and Peephole (7),679873.9000259957,0.7972694320261736
cse.lisp,Constant Propagation (1),690646.6000145883,0.8099022811485848
cse.lisp,Constant Propagation and Peephole (5),693718.899947271,0.8135050828184978
cse.lisp,Constant Propagation and inlining (4),708011.5999997361,0.8302657392468642
cse.lisp,Inlining (2),689208.4999890358,0.8082158607836828
cse.lisp,Inlining and Peephole (6),689268.7000799924,0.8082864557753763
cse.lisp,No optimizations (0),852753.0000719707,1.0
cse.lisp,Peephole (3),719304.7000328079,0.843508847195026
dead.lisp,CP and Inlining and Peephole (7),1036853.9999944916,1.4237010536049155
dead.lisp,Constant Propagation (1),906831.1999726576,1.2451671448918955
dead.lisp,Constant Propagation and Peephole (5),1025424.6999465976,1.408007516693991
dead.lisp,Constant Propagation and inlining (4),1011452.6000506884,1.3888224690952116
dead.lisp,Inlining (2),887967.2999682951,1.2192651815378925
dead.lisp,Inlining and Peephole (6),904695.4999575972,1.2422346217385474
dead.lisp,No optimizations (0),728280.7000592584,1.0
dead.lisp,Peephole (3),934421.9000013254,1.283051850646727
deeply-nested-balanced.lisp,CP and Inlining and Peephole (7),752395.3999225341,0.9322981834963906
deeply-nested-balanced.lisp,Constant Propagation (1),763598.6000423145,0.9461801438620351
deeply-nested-balanced.lisp,Constant Propagation and Peephole (5),749479.9999221868,0.9286856918134684
deeply-nested-balanced.lisp,Constant Propagation and inlining (4),784700.0000765547,0.9723270300912416
deeply-nested-balanced.lisp,Inlining (2),760824.799999682,0.9427431096358891
deeply-nested-balanced.lisp,Inlining and Peephole (6),766976.5999708034,0.9503658462168146
deeply-nested-balanced.lisp,No optimizations (0),807033.0000009562,1.0
deeply-nested-balanced.lisp,Peephole (3),751422.5999329938,0.9310927805084841
deeply-nested-interspersed.lisp,CP and Inlining and Peephole (7),767110.8000067761,0.9608387624205343
deeply-nested-interspersed.lisp,Constant Propagation (1),765852.6999875903,0.9592629388688062
deeply-nested-interspersed.lisp,Constant Propagation and Peephole (5),763829.0000613779,0.956728169012098
deeply-nested-interspersed.lisp,Constant Propagation and inlining (4),800899.599926197,1.0031606651990699
deeply-nested-interspersed.lisp,Inlining (2),758393.6000628455,0.9499201003370066
deeply-nested-interspersed.lisp,Inlining and Peephole (6),751085.2999985218,0.9407661450164184
deeply-nested-interspersed.lisp,No optimizations (0),798376.2000549177,1.0
deeply-nested-interspersed.lisp,Peephole (3),760113.7999699858,0.9520747235672858
deeply-nested-left-heavy.lisp,CP and Inlining and Peephole (7),756419.5999293588,0.9571364796460476
deeply-nested-left-heavy.lisp,Constant Propagation (1),752897.0999373996,0.9526792799090604
deeply-nested-left-heavy.lisp,Constant Propagation and Peephole (5),753843.3999798144,0.9538766818422869
deeply-nested-left-heavy.lisp,Constant Propagation and inlining (4),765140.1999282825,0.9681711016787801
deeply-nested-left-heavy.lisp,Inlining (2),788944.5999353484,0.9982920287739758
deeply-nested-left-heavy.lisp,Inlining and Peephole (6),760901.0000123817,0.9628070248034584
deeply-nested-left-heavy.lisp,No optimizations (0),790294.4000306888,1.0
deeply-nested-left-heavy.lisp,Peephole (3),766255.2000510914,0.9695819684681253
deeply-nested-right-heavy.lisp,CP and Inlining and Peephole (7),765462.5000213855,0.715069613699452
deeply-nested-right-heavy.lisp,Constant Propagation (1),827232.3000710458,0.7727729068830749
deeply-nested-right-heavy.lisp,Constant Propagation and Peephole (5),924119.2999979832,0.8632815204445731
deeply-nested-right-heavy.lisp,Constant Propagation and inlining (4),762642.7999639418,0.7124355436688911
deeply-nested-right-heavy.lisp,Inlining (2),760296.8000355759,0.7102439885470285
